"","X.SUBMITTED.ID","FBID_KEY","NAME","SYMBOL","phenotype"
"6494","FBgn0015296","FBgn0015296","SHC-adaptor protein","Shc","lethal_recessive"
"6495","FBgn0022177","FBgn0022177","lethal (2) k05404","l(2)k05404","lethal_recessive"
"6496","FBgn0024522","FBgn0024522","lethal (3) j1E6","l(3)j1E6","lethal_recessive"
"6497","FBgn0014333","FBgn0014333","lethal (3) ry99","l(3)ry99","lethal_recessive"
"6498","FBgn0060516","FBgn0060516","lethal (3) S103707b","l(3)S103707b","lethal_recessive"
"6499","FBgn0004485","FBgn0004485","lethal aberrant immune response 12","l(1)air12","lethal_recessive"
"6500","FBgn0024588","FBgn0024588","lethal (2) k02615","l(2)k02615","lethal_recessive"
"6501","FBgn0083256","FBgn0083256","Enhancer of smoDN group A","E(smoDN)A","lethal_recessive"
"6502","FBgn0065779","FBgn0065779","lethal (2) SH0446","l(2)SH0446","lethal_recessive"
"6503","FBgn0000250","FBgn0000250","cactus","cact","lethal_recessive"
"6504","FBgn0263895","FBgn0263895","-","l(3)B55","lethal_recessive"
"6505","FBgn0263878","FBgn0263878","-","l(3)LVC73","lethal_recessive"
"6506","FBgn0003330","FBgn0003330","Sex combs extra","Sce","lethal_recessive"
"6507","FBgn0029048","FBgn0029048","lethal (1) G0473","l(1)G0473","lethal_recessive"
"6508","FBgn0287725","FBgn0287725","small ovary","sov","lethal_recessive"
"6509","FBgn0010891","FBgn0010891","lethal (3) 06487","l(3)06487","lethal_recessive"
"6510","FBgn0016627","FBgn0016627","Enhancer of glass 2C","E(gl)2C","lethal_recessive"
"6511","FBgn0016731","FBgn0016731","Suppressor of Ras85D 3-10","SR3-10","lethal_recessive"
"6512","FBgn0002389","FBgn0002389","lethal (3) 93Df","l(3)93Df","lethal_recessive"
"6513","FBgn0000316","FBgn0000316","cinnamon","cin","lethal_recessive"
"6514","FBgn0027972","FBgn0027972","lethal (3) S142603b","l(3)S142603b","lethal_recessive"
"6515","FBgn0001668","FBgn0001668","lethal (1) from Eugene Nonautonomous 4","l(1)EN4","lethal_recessive"
"6516","FBgn0070055","FBgn0070055","2L-144-32","2L-144-32","lethal_recessive"
"6517","FBgn0041596","FBgn0041596","lethal (2) PJ25","l(2)PJ25","lethal_recessive"
"6518","FBgn0260091","FBgn0260091","-","2L2676","lethal_recessive"
"6519","FBgn0283681","FBgn0283681","Threonyl-carbamoyl synthesis 3","Tcs3","lethal_recessive"
"6520","FBgn0033669","FBgn0033669","Proteasome inhibitor 31 kDa","PI31","lethal_recessive"
"6521","FBgn0004396","FBgn0004396","Cyclic-AMP response element binding protein A","CrebA","lethal_recessive"
"6522","FBgn0277427","FBgn0277427","-","l(3)psg20","lethal_recessive"
"6523","FBgn0065417","FBgn0065417","lethal (2) SH1535","l(2)SH1535","lethal_recessive"
"6524","FBgn0001776","FBgn0001776","lethal (1) M55","l(1)M55","lethal_recessive"
"6525","FBgn0060832","FBgn0060832","lethal (3) S050115b","l(3)S050115b","lethal_recessive"
"6526","FBgn0024250","FBgn0024250","brinker","brk","lethal_recessive"
"6527","FBgn0037874","FBgn0037874","Translationally controlled tumor protein","Tctp","lethal_recessive"
"6528","FBgn0000239","FBgn0000239","burgundy","bur","lethal_recessive"
"6529","FBgn0061137","FBgn0061137","lethal (3) S000903","l(3)S000903","lethal_recessive"
"6530","FBgn0065280","FBgn0065280","lethal (2) SH2036","l(2)SH2036","lethal_recessive"
"6531","FBgn0065192","FBgn0065192","lethal (2) SH2328","l(2)SH2328","lethal_recessive"
"6532","FBgn0026677","FBgn0026677","lethal (1) G0105","l(1)G0105","lethal_recessive"
"6533","FBgn0029041","FBgn0029041","lethal (2) F2","l(2)F2","lethal_recessive"
"6534","FBgn0016846","FBgn0016846","lethal (1) N26","l(1)N26","lethal_recessive"
"6535","FBgn0004657","FBgn0004657","myospheroid","mys","lethal_recessive"
"6536","FBgn0044402","FBgn0044402","Sensitized chromosome inheritance modifier 25","Scim25","lethal_recessive"
"6537","FBgn0289323","FBgn0289323","Integrator 8","IntS8","lethal_recessive"
"6538","FBgn0010238","FBgn0010238","Lachesin","Lac","lethal_recessive"
"6539","FBgn0005278","FBgn0005278","S-adenosylmethionine synthetase","Sams","lethal_recessive"
"6540","FBgn0005257","FBgn0005257","lethal (3) SG77","l(3)SG77","lethal_recessive"
"6541","FBgn0003900","FBgn0003900","twist","twi","lethal_recessive"
"6542","FBgn0011177","FBgn0011177","lethal (1) 291-68","l(1)291-68","lethal_recessive"
"6543","FBgn0040129","FBgn0040129","lethal (2) 22Aj","l(2)22Aj","lethal_recessive"
"6544","FBgn0015974","FBgn0015974","lethal (2) PC4-51","l(2)PC4-51","lethal_recessive"
"6545","FBgn0027281","FBgn0027281","lethal (1) G0191","l(1)G0191","lethal_recessive"
"6546","FBgn0061088","FBgn0061088","lethal (3) S011524","l(3)S011524","lethal_recessive"
"6547","FBgn0060630","FBgn0060630","lethal (3) S085706","l(3)S085706","lethal_recessive"
"6548","FBgn0001404","FBgn0001404","egghead","egh","lethal_recessive"
"6549","FBgn0041842","FBgn0041842","E(Sev-CycE)E19","E(Sev-CycE)E19","lethal_recessive"
"6550","FBgn0002424","FBgn0002424","lethal (3) F23","l(3)F23","lethal_recessive"
"6551","FBgn0001808","FBgn0001808","lethal (1) Mc56","l(1)Mc56","lethal_recessive"
"6552","FBgn0284421","FBgn0284421","Presenilin","Psn","lethal_recessive"
"6553","FBgn0065742","FBgn0065742","lethal (2) SH0523","l(2)SH0523","lethal_recessive"
"6554","FBgn0065507","FBgn0065507","lethal (2) SH1185","l(2)SH1185","lethal_recessive"
"6555","FBgn0024560","FBgn0024560","lethal (3) L5340","l(3)L5340","lethal_recessive"
"6556","FBgn0001177","FBgn0001177","half out","hat","lethal_recessive"
"6557","FBgn0014239","FBgn0014239","lethal (2) 31Fa","l(2)31Fa","lethal_recessive"
"6558","FBgn0284084","FBgn0284084","wingless","wg","lethal_recessive"
"6559","FBgn0043039","FBgn0043039","lethal (2) 42Be","l(2)42Be","lethal_recessive"
"6560","FBgn0002370","FBgn0002370","lethal (3) 91Fb","l(3)91Fb","lethal_recessive"
"6561","FBgn0264311","FBgn0264311","-","l(2)k14501","lethal_recessive"
"6562","FBgn0023388","FBgn0023388","Dynamin associated protein 160","Dap160","lethal_recessive"
"6563","FBgn0031458","FBgn0031458","anterior pharynx defective 1","aph-1","lethal_recessive"
"6564","FBgn0065374","FBgn0065374","lethal (2) SH1685","l(2)SH1685","lethal_recessive"
"6565","FBgn0011331","FBgn0011331","lethal (3) j2C4","l(3)j2C4","lethal_recessive"
"6566","FBgn0060371","FBgn0060371","lethal (3) S137304c","l(3)S137304c","lethal_recessive"
"6567","FBgn0065170","FBgn0065170","lethal (3) SH026","l(3)SH026","lethal_recessive"
"6568","FBgn0001567","FBgn0001567","lethal (1) 20Ad","l(1)20Ad","lethal_recessive"
"6569","FBgn0250871","FBgn0250871","papillote","pot","lethal_recessive"
"6570","FBgn0001725","FBgn0001725","lethal (1) ESHS46","l(1)ESHS46","lethal_recessive"
"6571","FBgn0065917","FBgn0065917","lethal (2) SH0167","l(2)SH0167","lethal_recessive"
"6572","FBgn0067648","FBgn0067648","sd-8","sd-8","lethal_recessive"
"6573","FBgn0016639","FBgn0016639","ER2-3","ER2-3","lethal_recessive"
"6574","FBgn0019752","FBgn0019752","lethal (1) 815-22","l(1)815-22","lethal_recessive"
"6575","FBgn0010651","FBgn0010651","Major Facilitator Superfamily Transporter 14","MFS14","lethal_recessive"
"6576","FBgn0003339","FBgn0003339","Sex combs reduced","Scr","lethal_recessive"
"6577","FBgn0082188","FBgn0082188","lethal (3) S033513","l(3)S033513","lethal_recessive"
"6578","FBgn0027998","FBgn0027998","lethal (3) S122404","l(3)S122404","lethal_recessive"
"6579","FBgn0024177","FBgn0024177","zero population growth","zpg","lethal_recessive"
"6580","FBgn0000727","FBgn0000727","fruh","frh","lethal_recessive"
"6581","FBgn0266111","FBgn0266111","anastral spindle 3","ana3","lethal_recessive"
"6582","FBgn0000420","FBgn0000420","dichaete beadex lethal","dbl","lethal_recessive"
"6583","FBgn0001103","FBgn0001103","goggle","gg","lethal_recessive"
"6584","FBgn0022040","FBgn0022040","lethal (2) k08320","l(2)k08320","lethal_recessive"
"6585","FBgn0001027","FBgn0001027","Female sterile (3) Apc","Fs(3)Apc","lethal_recessive"
"6586","FBgn0065501","FBgn0065501","lethal (2) SH1207","l(2)SH1207","lethal_recessive"
"6587","FBgn0267972","FBgn0267972","Derlin-1","Der-1","lethal_recessive"
"6588","FBgn0001682","FBgn0001682","lethal (1) ESHS3","l(1)ESHS3","lethal_recessive"
"6589","FBgn0260084","FBgn0260084","-","2L3179","lethal_recessive"
"6590","FBgn0015252","FBgn0015252","Minute (1) 15DEF","M(1)15DEF","lethal_recessive"
"6591","FBgn0015423","FBgn0015423","lethal (1) 18DEd","l(1)18DEd","lethal_recessive"
"6592","FBgn0010782","FBgn0010782","lethal (3) 02521","l(3)02521","lethal_recessive"
"6593","FBgn0028159","FBgn0028159","lethal (3) S041415","l(3)S041415","lethal_recessive"
"6594","FBgn0261437","FBgn0261437","COP9 signalosome subunit 8","CSN8","lethal_recessive"
"6595","FBgn0025484","FBgn0025484","lethal (3) Ax18","l(3)Ax18","lethal_recessive"
"6596","FBgn0005236","FBgn0005236","lethal of Roberts 45","l(3)R45","lethal_recessive"
"6597","FBgn0261403","FBgn0261403","super sex combs","sxc","lethal_recessive"
"6598","FBgn0031312","FBgn0031312","Transport and Golgi organization 14","Tango14","lethal_recessive"
"6599","FBgn0005253","FBgn0005253","lethal (3) SG72","l(3)SG72","lethal_recessive"
"6600","FBgn0263603","FBgn0263603","Zinc-finger protein at 72D","Zn72D","lethal_recessive"
"6601","FBgn0065358","FBgn0065358","lethal (2) SH1751","l(2)SH1751","lethal_recessive"
"6602","FBgn0022328","FBgn0022328","lethal (1) A13.3","l(1)A13.3","lethal_recessive"
"6603","FBgn0024672","FBgn0024672","lethal (2) k02113","l(2)k02113","lethal_recessive"
"6604","FBgn0024516","FBgn0024516","lethal (3) j14E7","l(3)j14E7","lethal_recessive"
"6605","FBgn0010886","FBgn0010886","lethal (3) 06404","l(3)06404","lethal_recessive"
"6606","FBgn0028230","FBgn0028230","lethal (3) S004209b","l(3)S004209b","lethal_recessive"
"6607","FBgn0026404","FBgn0026404","Death regulator Nedd2-like caspase","Dronc","lethal_recessive"
"6608","FBgn0015485","FBgn0015485","lethal (2) 46Ci","l(2)46Ci","lethal_recessive"
"6609","FBgn0004652","FBgn0004652","fruitless","fru","lethal_recessive"
"6610","FBgn0087008","FBgn0087008","enhancer of yellow 3","e(y)3","lethal_recessive"
"6611","FBgn0010732","FBgn0010732","lethal (3) 00864","l(3)00864","lethal_recessive"
"6612","FBgn0065576","FBgn0065576","lethal (2) SH0953","l(2)SH0953","lethal_recessive"
"6613","FBgn0026207","FBgn0026207","members only","mbo","lethal_recessive"
"6614","FBgn0004606","FBgn0004606","Zn finger homeodomain 1","zfh1","lethal_recessive"
"6615","FBgn0035049","FBgn0035049","Matrix metalloproteinase 1","Mmp1","lethal_recessive"
"6616","FBgn0030805","FBgn0030805","wurst","wus","lethal_recessive"
"6617","FBgn0020653","FBgn0020653","Thioredoxin reductase 1","Trxr1","lethal_recessive"
"6618","FBgn0000868","FBgn0000868","female sterile (1) M63","fs(1)M63","lethal_recessive"
"6619","FBgn0028030","FBgn0028030","lethal (3) S102702a","l(3)S102702a","lethal_recessive"
"6620","FBgn0264855","FBgn0264855","Adaptor Protein complex 2, alpha subunit","AP-2alpha","lethal_recessive"
"6621","FBgn0005514","FBgn0005514","lethal (2) 25Ea","l(2)25Ea","lethal_recessive"
"6622","FBgn0069442","FBgn0069442","E(zip)12-5","E(zip)12-5","lethal_recessive"
"6623","FBgn0028025","FBgn0028025","lethal (3) S103603","l(3)S103603","lethal_recessive"
"6624","FBgn0259211","FBgn0259211","grainy head","grh","lethal_recessive"
"6625","FBgn0065937","FBgn0065937","lethal (2) SH0123","l(2)SH0123","lethal_recessive"
"6626","FBgn0069245","FBgn0069245","croissant","cst","lethal_recessive"
"6627","FBgn0028582","FBgn0028582","liquid facets","lqf","lethal_recessive"
"6628","FBgn0036534","FBgn0036534","Decapping protein 2","DCP2","lethal_recessive"
"6629","FBgn0065459","FBgn0065459","lethal (2) SH1382","l(2)SH1382","lethal_recessive"
"6630","FBgn0065340","FBgn0065340","lethal (2) SH1835","l(2)SH1835","lethal_recessive"
"6631","FBgn0260588","FBgn0260588","-","2L3186","lethal_recessive"
"6632","FBgn0260066","FBgn0260066","-","2L3642","lethal_recessive"
"6633","FBgn0005747","FBgn0005747","lethal (1) TK239","l(1)TK239","lethal_recessive"
"6634","FBgn0026562","FBgn0026562","Secreted protein, acidic, cysteine-rich","SPARC","lethal_recessive"
"6635","FBgn0004701","FBgn0004701","lethal (2) 56Fb","l(2)56Fb","lethal_recessive"
"6636","FBgn0004242","FBgn0004242","Synaptotagmin 1","Syt1","lethal_recessive"
"6637","FBgn0014294","FBgn0014294","lethal (3) 64Be","l(3)64Be","lethal_recessive"
"6638","FBgn0065696","FBgn0065696","lethal (2) SH0636","l(2)SH0636","lethal_recessive"
"6639","FBgn0002548","FBgn0002548","Large","Lg","lethal_recessive"
"6640","FBgn0011640","FBgn0011640","lark","lark","lethal_recessive"
"6641","FBgn0014278","FBgn0014278","lethal (2) k17039","l(2)k17039","lethal_recessive"
"6642","FBgn0260610","FBgn0260610","-","2L3011","lethal_recessive"
"6643","FBgn0028283","FBgn0028283","lethal (1) G0414","l(1)G0414","lethal_recessive"
"6644","FBgn0005274","FBgn0005274","lethal (3) SG94","l(3)SG94","lethal_recessive"
"6645","FBgn0013494","FBgn0013494","lethal (1) 9PP12","l(1)9PP12","lethal_recessive"
"6646","FBgn0065801","FBgn0065801","lethal (2) SH0408","l(2)SH0408","lethal_recessive"
"6647","FBgn0016643","FBgn0016643","ER2-7B","ER2-7B","lethal_recessive"
"6648","FBgn0082183","FBgn0082183","lethal (4) CB-6471-3","l(4)CB-6471-3","lethal_recessive"
"6649","FBgn0004529","FBgn0004529","lethal (4) 102CDk","l(4)102CDk","lethal_recessive"
"6650","FBgn0060580","FBgn0060580","lethal (3) S095108b","l(3)S095108b","lethal_recessive"
"6651","FBgn0021780","FBgn0021780","lethal (3) 95Ba","l(3)95Ba","lethal_recessive"
"6652","FBgn0260051","FBgn0260051","-","2L4449","lethal_recessive"
"6653","FBgn0027957","FBgn0027957","lethal (3) S148011a","l(3)S148011a","lethal_recessive"
"6654","FBgn0082635","FBgn0082635","S(CycE[JP])2.10","S(CycE[JP])2.10","lethal_recessive"
"6655","FBgn0028170","FBgn0028170","lethal (3) S027403b","l(3)S027403b","lethal_recessive"
"6656","FBgn0286070","FBgn0286070","connector enhancer of ksr","cnk","lethal_recessive"
"6657","FBgn0060941","FBgn0060941","lethal (3) S039606b","l(3)S039606b","lethal_recessive"
"6658","FBgn0045972","FBgn0045972","PdL73A1","PdL73A1","lethal_recessive"
"6659","FBgn0028169","FBgn0028169","lethal (3) S027607","l(3)S027607","lethal_recessive"
"6660","FBgn0015919","FBgn0015919","caupolican","caup","lethal_recessive"
"6661","FBgn0027195","FBgn0027195","lethal (2) 39CDa","l(2)39CDa","lethal_recessive"
"6662","FBgn0013615","FBgn0013615","lethal (3) L1233","l(3)L1233","lethal_recessive"
"6663","FBgn0065769","FBgn0065769","lethal (2) SH0467","l(2)SH0467","lethal_recessive"
"6664","FBgn0261477","FBgn0261477","scruin like at the midline","slim","lethal_recessive"
"6665","FBgn0014233","FBgn0014233","lethal (2) 31Ep","l(2)31Ep","lethal_recessive"
"6666","FBgn0027153","FBgn0027153","lethal (3) 61Db","l(3)61Db","lethal_recessive"
"6667","FBgn0070048","FBgn0070048","3L-211-27","3L-211-27","lethal_recessive"
"6668","FBgn0041741","FBgn0041741","lethal (2) 44Fr","l(2)44Fr","lethal_recessive"
"6669","FBgn0016078","FBgn0016078","wunen","wun","lethal_recessive"
"6670","FBgn0066349","FBgn0066349","lethal (3) 99DEf","l(3)99DEf","lethal_recessive"
"6671","FBgn0027960","FBgn0027960","lethal (3) S147006","l(3)S147006","lethal_recessive"
"6672","FBgn0043046","FBgn0043046","centrosome fall off","cfo","lethal_recessive"
"6673","FBgn0028134","FBgn0028134","lethal (3) S050407b","l(3)S050407b","lethal_recessive"
"6674","FBgn0060309","FBgn0060309","lethal (3) S148016","l(3)S148016","lethal_recessive"
"6675","FBgn0022109","FBgn0022109","lethal (2) k07001","l(2)k07001","lethal_recessive"
"6676","FBgn0041734","FBgn0041734","mali","mali","lethal_recessive"
"6677","FBgn0060711","FBgn0060711","lethal (3) S070204","l(3)S070204","lethal_recessive"
"6678","FBgn0028213","FBgn0028213","lethal (3) S010102a","l(3)S010102a","lethal_recessive"
"6679","FBgn0065295","FBgn0065295","lethal (2) SH2001","l(2)SH2001","lethal_recessive"
"6680","FBgn0005380","FBgn0005380","lethal (3) SG76","l(3)SG76","lethal_recessive"
"6681","FBgn0060787","FBgn0060787","lethal (3) S059508","l(3)S059508","lethal_recessive"
"6682","FBgn0014227","FBgn0014227","lethal (2) 31Ef","l(2)31Ef","lethal_recessive"
"6683","FBgn0028596","FBgn0028596","lethal (2) k07521","l(2)k07521","lethal_recessive"
"6684","FBgn0061499","FBgn0061499","lethal (2) 45An","l(2)45An","lethal_recessive"
"6685","FBgn0065726","FBgn0065726","lethal (2) SH0561","l(2)SH0561","lethal_recessive"
"6686","FBgn0027086","FBgn0027086","Isoleucyl-tRNA synthetase","IleRS","lethal_recessive"
"6687","FBgn0024866","FBgn0024866","lethal (3) 04679","l(3)04679","lethal_recessive"
"6688","FBgn0003581","FBgn0003581","Suppressor of spineless","Su(ss)","lethal_recessive"
"6689","FBgn0020391","FBgn0020391","Neurospecific receptor kinase","Nrk","lethal_recessive"
"6690","FBgn0065203","FBgn0065203","lethal (2) SH2288","l(2)SH2288","lethal_recessive"
"6691","FBgn0011473","FBgn0011473","lethal (3) neo40","l(3)neo40","lethal_recessive"
"6692","FBgn0001801","FBgn0001801","lethal (1) Mc23","l(1)Mc23","lethal_recessive"
"6693","FBgn0002413","FBgn0002413","discs overgrown","dco","lethal_recessive"
"6694","FBgn0262647","FBgn0262647","Nucleoporin 160kD","Nup160","lethal_recessive"
"6695","FBgn0010125","FBgn0010125","lethal (1) M1","l(1)M1","lethal_recessive"
"6696","FBgn0002350","FBgn0002350","lethal (3) 87Db","l(3)87Db","lethal_recessive"
"6697","FBgn0065704","FBgn0065704","lethal (2) SH0618","l(2)SH0618","lethal_recessive"
"6698","FBgn0259139","FBgn0259139","glorund","glo","lethal_recessive"
"6699","FBgn0060762","FBgn0060762","lethal (3) S063218","l(3)S063218","lethal_recessive"
"6700","FBgn0010806","FBgn0010806","lethal (3) 03644","l(3)03644","lethal_recessive"
"6701","FBgn0040918","FBgn0040918","schlank","schlank","lethal_recessive"
"6702","FBgn0001452","FBgn0001452","lethal (1) 7Df","l(1)7Df","lethal_recessive"
"6703","FBgn0028160","FBgn0028160","lethal (3) S041303","l(3)S041303","lethal_recessive"
"6704","FBgn0019753","FBgn0019753","lethal (1) 815-12","l(1)815-12","lethal_recessive"
"6705","FBgn0003975","FBgn0003975","vestigial","vg","lethal_recessive"
"6706","FBgn0000257","FBgn0000257","carnation","car","lethal_recessive"
"6707","FBgn0264075","FBgn0264075","tango","tgo","lethal_recessive"
"6708","FBgn0001338","FBgn0001338","lethal (1) 1Bc","l(1)1Bc","lethal_recessive"
"6709","FBgn0020817","FBgn0020817","lethal (3) 98Dm","l(3)98Dm","lethal_recessive"
"6710","FBgn0030054","FBgn0030054","Chromatin assembly factor 1, p180 subunit","Caf1-180","lethal_recessive"
"6711","FBgn0010808","FBgn0010808","Coiled-coil-helix-coiled-coil-helix domain containing 3","Chchd3","lethal_recessive"
"6712","FBgn0016023","FBgn0016023","lethal (3) 87Em","l(3)87Em","lethal_recessive"
"6713","FBgn0069326","FBgn0069326","X-149-3","X-149-3","lethal_recessive"
"6714","FBgn0011653","FBgn0011653","masquerade","mas","lethal_recessive"
"6715","FBgn0023426","FBgn0023426","sauf","sauf","lethal_recessive"
"6716","FBgn0061064","FBgn0061064","lethal (3) S021204b","l(3)S021204b","lethal_recessive"
"6717","FBgn0030505","FBgn0030505","NFAT nuclear factor","NFAT","lethal_recessive"
"6718","FBgn0022024","FBgn0022024","lethal (2) k08931","l(2)k08931","lethal_recessive"
"6719","FBgn0015987","FBgn0015987","lethal (2) PC4-Q","l(2)PC4-Q","lethal_recessive"
"6720","FBgn0019759","FBgn0019759","lethal (1) 75B1","l(1)75B1","lethal_recessive"
"6721","FBgn0060874","FBgn0060874","lethal (3) S045831","l(3)S045831","lethal_recessive"
"6722","FBgn0020263","FBgn0020263","oroshigane","oro","lethal_recessive"
"6723","FBgn0011300","FBgn0011300","baboon","babo","lethal_recessive"
"6724","FBgn0000774","FBgn0000774","female sterile (1) A1242","fs(1)A1242","lethal_recessive"
"6725","FBgn0000580","FBgn0000580","extra organs","eor","lethal_recessive"
"6726","FBgn0011431","FBgn0011431","lethal (3) j11B2","l(3)j11B2","lethal_recessive"
"6727","FBgn0011227","FBgn0011227","oxen","ox","lethal_recessive"
"6728","FBgn0024197","FBgn0024197","quagmire","quag","lethal_recessive"
"6729","FBgn0040068","FBgn0040068","Vav guanine nucleotide exchange factor","Vav","lethal_recessive"
"6730","FBgn0001885","FBgn0001885","lethal (2) 21Bb","l(2)21Bb","lethal_recessive"
"6731","FBgn0028194","FBgn0028194","lethal (3) S022378","l(3)S022378","lethal_recessive"
"6732","FBgn0022282","FBgn0022282","lethal (2) IR24","l(2)IR24","lethal_recessive"
"6733","FBgn0043591","FBgn0043591","E(ro[DOM])50","E(ro[DOM])50","lethal_recessive"
"6734","FBgn0014217","FBgn0014217","lethal (2) 31Cb","l(2)31Cb","lethal_recessive"
"6735","FBgn0001791","FBgn0001791","lethal (1) Mb16","l(1)Mb16","lethal_recessive"
"6736","FBgn0014254","FBgn0014254","lethal (2) DB1","l(2)DB1","lethal_recessive"
"6737","FBgn0033210","FBgn0033210","U2A","U2A","lethal_recessive"
"6738","FBgn0065225","FBgn0065225","lethal (2) SH2211","l(2)SH2211","lethal_recessive"
"6739","FBgn0065195","FBgn0065195","lethal (2) SH2324","l(2)SH2324","lethal_recessive"
"6740","FBgn0265082","FBgn0265082","Chondrocyte-derived ezrin-like domain containing protein","Cdep","lethal_recessive"
"6741","FBgn0060643","FBgn0060643","lethal (3) S084015b","l(3)S084015b","lethal_recessive"
"6742","FBgn0020534","FBgn0020534","lethal (2) k09201","l(2)k09201","lethal_recessive"
"6743","FBgn0011485","FBgn0011485","lethal (3) neo55","l(3)neo55","lethal_recessive"
"6744","FBgn0001492","FBgn0001492","lethal (1) 10Bc","l(1)10Bc","lethal_recessive"
"6745","FBgn0069220","FBgn0069220","gl(2R)62-37","gl(2R)62-37","lethal_recessive"
"6746","FBgn0001716","FBgn0001716","lethal (1) ESHS37","l(1)ESHS37","lethal_recessive"
"6747","FBgn0005118","FBgn0005118","lethal (1) FMb","l(1)FMb","lethal_recessive"
"6748","FBgn0066352","FBgn0066352","lethal (3) 99DEc","l(3)99DEc","lethal_recessive"
"6749","FBgn0086711","FBgn0086711","moladietz","mol","lethal_recessive"
"6750","FBgn0002671","FBgn0002671","maternal effect early arrest H","mat(2)ea-H","lethal_recessive"
"6751","FBgn0004837","FBgn0004837","Suppressor of Hairless","Su(H)","lethal_recessive"
"6752","FBgn0027159","FBgn0027159","lethal (2) PN-11","l(2)PN-11","lethal_recessive"
"6753","FBgn0003575","FBgn0003575","suppressor of sable","su(sable)","lethal_recessive"
"6754","FBgn0065755","FBgn0065755","lethal (2) SH0489","l(2)SH0489","lethal_recessive"
"6755","FBgn0004550","FBgn0004550","lethal (4) 102CDv","l(4)102CDv","lethal_recessive"
"6756","FBgn0060566","FBgn0060566","lethal (3) S096512","l(3)S096512","lethal_recessive"
"6757","FBgn0060983","FBgn0060983","lethal (3) S028304","l(3)S028304","lethal_recessive"
"6758","FBgn0024665","FBgn0024665","lethal (2) k05636","l(2)k05636","lethal_recessive"
"6759","FBgn0001598","FBgn0001598","lethal (1) CP8","l(1)CP8","lethal_recessive"
"6760","FBgn0001715","FBgn0001715","lethal (1) ESHS36","l(1)ESHS36","lethal_recessive"
"6761","FBgn0023431","FBgn0023431","lethal (2) M65","l(2)M65","lethal_recessive"
"6762","FBgn0060666","FBgn0060666","lethal (3) S080503","l(3)S080503","lethal_recessive"
"6763","FBgn0028968","FBgn0028968","Coat Protein (coatomer) gamma","gammaCOP","lethal_recessive"
"6764","FBgn0024657","FBgn0024657","lethal (2) k07813","l(2)k07813","lethal_recessive"
"6765","FBgn0005002","FBgn0005002","Curlyoid","Cyd","lethal_recessive"
"6766","FBgn0001426","FBgn0001426","lethal (1) 6Eb","l(1)6Eb","lethal_recessive"
"6767","FBgn0286785","FBgn0286785","scab","scb","lethal_recessive"
"6768","FBgn0065971","FBgn0065971","lethal (2) 45CDa","l(2)45CDa","lethal_recessive"
"6769","FBgn0010665","FBgn0010665","lethal (2) 10521","l(2)10521","lethal_recessive"
"6770","FBgn0001736","FBgn0001736","lethal (1) HM4","l(1)HM4","lethal_recessive"
"6771","FBgn0043555","FBgn0043555","Su(ro[DOM])345","Su(ro[DOM])345","lethal_recessive"
"6772","FBgn0001097","FBgn0001097","Gulloid","Gull","lethal_recessive"
"6773","FBgn0002922","FBgn0002922","nautilus","nau","lethal_recessive"
"6774","FBgn0011187","FBgn0011187","lethal (1) 296-8","l(1)296-8","lethal_recessive"
"6775","FBgn0288846","FBgn0288846","uncoordinated 45","unc-45","lethal_recessive"
"6776","FBgn0037555","FBgn0037555","transcriptional Adaptor 2b","Ada2b","lethal_recessive"
"6777","FBgn0267331","FBgn0267331","lethal (1) 1Bb","l(1)1Bb","lethal_recessive"
"6778","FBgn0261244","FBgn0261244","inactivation no afterpotential E","inaE","lethal_recessive"
"6779","FBgn0041585","FBgn0041585","Orai","Orai","lethal_recessive"
"6780","FBgn0014229","FBgn0014229","lethal (2) 31Ej","l(2)31Ej","lethal_recessive"
"6781","FBgn0001816","FBgn0001816","lethal (1) P1","l(1)P1","lethal_recessive"
"6782","FBgn0001122","FBgn0001122","G protein alpha subunit o","Galphao","lethal_recessive"
"6783","FBgn0028697","FBgn0028697","Ribosomal protein L15","RpL15","lethal_recessive"
"6784","FBgn0004067","FBgn0004067","female sterile (2) maternal effect lethal 1","fs(2)mel1","lethal_recessive"
"6785","FBgn0002482","FBgn0002482","lethal (3) SG41","l(3)SG41","lethal_recessive"
"6786","FBgn0061495","FBgn0061495","lethal (2) 45As","l(2)45As","lethal_recessive"
"6787","FBgn0065736","FBgn0065736","lethal (2) SH0541","l(2)SH0541","lethal_recessive"
"6788","FBgn0004889","FBgn0004889","twins","tws","lethal_recessive"
"6789","FBgn0086418","FBgn0086418","lethal (3) CHb","l(3)CHb","lethal_recessive"
"6790","FBgn0011410","FBgn0011410","lethal (3) j8B9","l(3)j8B9","lethal_recessive"
"6791","FBgn0015438","FBgn0015438","lethal (1) 5Aa","l(1)5Aa","lethal_recessive"
"6792","FBgn0001320","FBgn0001320","knirps","kni","lethal_recessive"
"6793","FBgn0015470","FBgn0015470","lethal (2) 44Fe","l(2)44Fe","lethal_recessive"
"6794","FBgn0027984","FBgn0027984","lethal (3) S133501b","l(3)S133501b","lethal_recessive"
"6795","FBgn0014305","FBgn0014305","lethal (3) neo53a","l(3)neo53a","lethal_recessive"
"6796","FBgn0284253","FBgn0284253","Leucyl-tRNA synthetase","LeuRS","lethal_recessive"
"6797","FBgn0069308","FBgn0069308","X-40-2","X-40-2","lethal_recessive"
